comp_name,link,apply_require,condition,comp_info
씨와이오토텍(주),https://www.jobkorea.co.kr/Recruit/GI_Read/45329231?Oem_Code=C1&logpath=1&stext=&listno=132,"경력 경력 (5년이상) 학력 초대졸이상 스킬 .Net, C, C#, C++, MFC, MSSQL, OpenCV, Python, Pytorch, FPGA 핵심역량 창의성, 협동심, 계획성, 성실성, 성취지향성, 꼼꼼함 우대 기본우대 공모전 입상자","고용형태 정규직 수습 3개월 급여 연봉 6,000~7,000만원 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 08:00~17:00 코어타임 오전10시 ~ 오후 4시 탄력근무제 직급 과장~차장급 직책 파트장/그룹장",산업(업종) 그 외 기타 분류 안된 금속 가공 제품 제조업 사원수 58명 설립년도 2006년 (19년차) 기업형태 중소기업 (비상장) 홈페이지 cyautotech.co.kr
㈜노르마,https://www.jobkorea.co.kr/Recruit/GI_Read/45319496?Oem_Code=C1&logpath=1&stext=&listno=133,"경력 신입·경력 (1년이상) 학력 대졸이상 스킬 Python, Pytorch 우대 기본우대 관련 학과 전공자 우대전공 정보통신공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 성동구 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 주임~대리급 직책 팀원,산업(업종) 정보보안 사원수 60명 설립년도 2011년 (14년차) 기업형태 중소기업 (비상장) 홈페이지 norma.co.kr
굿어스데이터㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45319012?Oem_Code=C1&logpath=1&stext=&listno=134,"경력 경력 (1년이상) 학력 초대졸이상 (졸업예정자 가능) 스킬 Window, Linux, TCP/IP, VLAN",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 08:30~17:30 직급 면접 후 결정 직책 팀원,산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 사원수 54명 설립년도 2018년 (7년차) 기업형태 중견기업 (비상장) 홈페이지 goodusdata.com
굿어스데이터㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45318931?Oem_Code=C1&logpath=1&stext=&listno=135,"경력 신입·경력 (1년이상) 학력 초대졸이상 (졸업예정자 가능) 스킬 Hadoop, Oracle, Spark, Tensorflow, Window, Linux 우대 기본우대 유관업무 경력자(2년)",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 08:30~17:30 직급 면접 후 결정 직책 팀원,산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 사원수 54명 설립년도 2018년 (7년차) 기업형태 중견기업 (비상장) 홈페이지 goodusdata.com
㈜포체인스,https://www.jobkorea.co.kr/Recruit/GI_Read/45318888?Oem_Code=C1&logpath=1&stext=&listno=136,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 Python, Tensorflow, CNN 우대 기본우대 통계분석·리서치 능숙자",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 고양시 일산서구 지도 시간 주5일 (월~금) 10:00~17:00 직급 사원급 직책 팀원,산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 22명 설립년도 2021년 (4년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.four-chains.com
㈜아라종합기술,https://www.jobkorea.co.kr/Recruit/GI_Read/45318360?Oem_Code=C1&logpath=1&stext=&listno=137,"경력 경력무관 학력 대졸이상 (졸업예정자 가능) 스킬 OpenCV, Python, Pytorch, R, Tensorflow 핵심역량 성실성, 윤리의식, 창의성 우대 기본우대 석사학위 수여자 우대전공 컴퓨터공학과",고용형태 정규직 수습 3개월 병역특례 전문연구요원(전직가능) 급여 회사내규에 따름 - 면접 후 결정 지역 인천시 연수구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 화학·에너지·환경 사원수 16명 설립년도 2009년 (16년차) 기업형태 중소기업 (비상장) 홈페이지 aracnt.com
이투스에듀㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45317686?Oem_Code=C1&logpath=1&stext=&listno=138,"경력 경력 (3년이상) 학력 대졸이상 스킬 AWS, CSS, Django, Flask, HTML, Javascript, Python",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 온라인 교육 학원 사원수 511명 설립년도 2022년 (3년차) 기업형태 중소기업 (-) 홈페이지 etoos.com
㈜엘엑스세미콘,https://www.jobkorea.co.kr/Recruit/GI_Read/45315455?Oem_Code=C1&logpath=1&stext=&listno=139,"경력 경력 (1년이상) 직무 별 상이 학력 대졸이상 스킬 C, Matlab, Perl, Python, Verilog, System Verilog, 영어, 일본어, 중국어, Cadence, Microsoft Office, OPIc, TOEIC, TOEIC Speaking, UVM, 임베디드 소프트웨어 우대 기본우대 장애인 외국어 [영어] TOEIC","고용형태 정규직 급여 회사내규에 따름 지역 대전시 유성구 , 서울시 강남구 , 서초구 , 경기도 시흥시 지도","산업(업종) 비메모리용 및 기타 전자집적회로 제조업 사원수 1,504명 설립년도 1999년 (26년차) 기업형태 대기업 (코스피) 홈페이지 lxsemicon.com"
애니모션텍㈜,https://www.jobkorea.co.kr/Recruit/GI_Read/45312791?Oem_Code=C1&logpath=1&stext=&listno=140,"경력 경력 (7년이상) 학력 대졸이상 스킬 C, C#, C++, MFC, OpenCV, 머신러닝, 딥러닝, 이미지 프로세싱",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 인천시 남동구 지도 시간 주5일 (월~금) 08:30~17:30 직급 과장~차장급 직책 팀원,산업(업종) 전기·전자·제어 사원수 45명 설립년도 2007년 (18년차) 기업형태 중소기업 (비상장) 홈페이지 animotion.co.kr
㈜에스엔디에이,https://www.jobkorea.co.kr/Recruit/GI_Read/45312275?Oem_Code=C1&logpath=1&stext=&listno=141,"경력 신입 학력 초대졸이상 스킬 C#, Directx, WPF, Halcon, Euresys 우대 기본우대 인근거주자","고용형태 계약직 근무기간 3개월 정규직 전환가능 급여 연봉 3,800만원 이상 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 사원수 17명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 snda.co.kr
㈜에스엔디에이,https://www.jobkorea.co.kr/Recruit/GI_Read/45312134?Oem_Code=C1&logpath=1&stext=&listno=142,"경력 경력 (2년이상) 학력 초대졸이상 스킬 C#, Directx, WPF, Halcon, Euresys 우대 기본우대 인근거주자","고용형태 정규직 수습 3개월 급여 연봉 4,000만원 이상 - 면접 후 결정 지역 경기도 화성시 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 컴퓨터시스템 통합 자문 및 구축 서비스업 사원수 17명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 snda.co.kr
㈜ 데이터메이커,https://www.jobkorea.co.kr/Recruit/GI_Read/45311849?Oem_Code=C1&logpath=1&stext=&listno=143,"경력 경력 (3년이상) 학력 학력무관 스킬 Git, Python, Pytorch, Tensorflow, Unix, Linux",고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 대전시 유성구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 전기ㆍ전자공학 연구개발업 사원수 39명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.datamaker.io
㈜브랜드콘텐츠,https://www.jobkorea.co.kr/Recruit/GI_Read/45311158?Oem_Code=C1&logpath=1&stext=&listno=144,경력 경력 학력 학력무관 우대 기본우대 유관업무 경력자,고용형태 계약직 근무기간협의 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 25명 설립년도 2018년 (7년차) 기업형태 중소기업 (비상장) 홈페이지 contentlap.com
㈜비글즈,https://www.jobkorea.co.kr/Recruit/GI_Read/45310146?Oem_Code=C1&logpath=1&stext=&listno=145,경력 경력 (5년이상) 학력 학력무관 스킬 Python,고용형태 정규직 수습 3개월 급여 회사내규에 따름 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00 8:00~10:00 출근 / 17:00~19:00 퇴근 / (점심 11:30~12:30 / 1시간) 탄력근무제,산업(업종) 포털 및 기타 인터넷 정보매개 서비스업 사원수 21명 설립년도 2021년 (4년차) 기업형태 중소기업 (비상장) 홈페이지 bigglz.com
㈜인피닉,https://www.jobkorea.co.kr/Recruit/GI_Read/45310214?Oem_Code=C1&logpath=1&stext=&listno=146,"경력 신입·경력 학력 대졸이상 (졸업예정자 가능) 스킬 Keras, Python, Pytorch, Tensorflow 핵심역량 성실성, 창의성, 협동심 우대 기본우대 학점우수(대졸 4.0이상) 우대전공 정보통신공학과",고용형태 정규직 계약직 근무기간 2개월 정규직 전환가능 병역특례 전문연구요원(전직가능) 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 10:00~18:00 금요일 단축 근무 (3시 퇴근) 탄력근무제 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기,산업(업종) IT컨설팅 사원수 336명 설립년도 2005년 (20년차) 기업형태 중소기업 (비상장) 홈페이지 infiniq.co.kr
㈜휴런,https://www.jobkorea.co.kr/Recruit/GI_Read/45309675?Oem_Code=C1&logpath=1&stext=&listno=147,"경력 경력 (1년이상) 학력 대졸이상 스킬 Docker, Python, Pytorch, CNN, DL, GitHub, GitLab 우대 기본우대 국가유공자","고용형태 정규직 수습 3개월 급여 연봉 4,000만원 이상 - 면접 후 결정 지역 서울시 영등포구 , 재택근무 가능 지도 시간 주5일 (월~금) 09:00~18:00 유연근무 및 재택근무 운영중 탄력근무제 직급 사원급 더보기 주임~대리급 과장~차장급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 57명 설립년도 2017년 (8년차) 기업형태 중소기업 (비상장) 홈페이지 iheuron.com
㈜에이아이포블록체인(AI4 Blo,https://www.jobkorea.co.kr/Recruit/GI_Read/45308260?Oem_Code=C1&logpath=1&stext=&listno=148,경력 경력 (3년이상) 학력 대학원(석사)이상,고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 의왕시 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 기타 무선 통신장비 제조업 사원수 12명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 https://AI4Blockchain.com
㈜바이오에이아이,https://www.jobkorea.co.kr/Recruit/GI_Read/45304410?Oem_Code=C1&logpath=1&stext=&listno=149,"경력 경력 (5년이상) 학력 대졸이상 스킬 Python, RDBMS, SQL, ERP, DBMS, NLP","고용형태 정규직 수습 3개월 급여 연봉 5,000~8,000만원 - 면접 후 결정 지역 서울시 강남구 지도 시간 주5일 (월~금) 09:00~18:00 직책 팀장/매니저/실장",산업(업종) 기타 자연과학 연구개발업 사원수 4명 설립년도 2023년 (2년차) 기업형태 중소기업 (비상장)
㈜카이미,https://www.jobkorea.co.kr/Recruit/GI_Read/45304184?Oem_Code=C1&logpath=1&stext=&listno=150,"경력 경력 (2년이상) 학력 대졸이상 스킬 C++, OpenCV, Python, Tensorflow, PyQt 우대 기본우대 영어가능자 우대전공 컴퓨터공학과",고용형태 정규직 수습기간협의 급여 회사내규에 따름 - 면접 후 결정 지역 인천시 연수구 지도 시간 주5일 (월~금) 09:00~18:00 직급 면접 후 결정,산업(업종) 제약·보건·바이오 사원수 10명 설립년도 2020년 (5년차) 기업형태 중소기업 (비상장) 홈페이지 caimi.co.kr
㈜파이디지털헬스케어,https://www.jobkorea.co.kr/Recruit/GI_Read/45304086?Oem_Code=C1&logpath=1&stext=&listno=151,경력 경력 (2년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 SQL 우대 기본우대 인근거주자,고용형태 정규직 수습 3개월 계약직 근무기간 1년 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 서울시 서대문구 지도 시간 주5일 (월~금) 08:30~17:30,산업(업종) 솔루션·SI·CRM·ERP 사원수 20명 설립년도 2012년 (13년차) 기업형태 대기업 (비상장) 홈페이지 phidigital.co.kr
㈜카카오헬스케어,https://www.jobkorea.co.kr/Recruit/GI_Read/45303258?Oem_Code=C1&logpath=1&stext=&listno=152,경력 경력 (3년이상) 학력 학력무관,"고용형태 계약직 근무기간 1년 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 , 성남시 수정구 , 성남시 중원구 , 광주시 , 수원시 장안구 , 수원시 권선구 , 수원시 팔달구 , 수원시 영통구 , 서울시 강남구 , 송파구 , 서초구 지도 시간 주5일 (월~금) 09:00~18:00",산업(업종) 응용 소프트웨어 개발 및 공급업 사원수 171명 설립년도 2022년 (3년차) 기업형태 대기업 (비상장) 홈페이지 https://recruit.kakaohealthcare.com
㈜스트라드비젼,https://www.jobkorea.co.kr/Recruit/GI_Read/45302667?Oem_Code=C1&logpath=1&stext=&listno=153,"경력 경력 (3년이상) 학력 학력무관 스킬 C, C++",고용형태 정규직 급여 회사내규에 따름 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 320명 설립년도 2014년 (11년차) 기업형태 벤처기업 (비상장) 홈페이지 stradvision.com
㈜스트라드비젼,https://www.jobkorea.co.kr/Recruit/GI_Read/45302512?Oem_Code=C1&logpath=1&stext=&listno=154,"경력 경력 (5년이상) 학력 대졸이상 스킬 C, C++",고용형태 정규직 급여 회사내규에 따름 지역 서울시 서초구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 솔루션·SI·CRM·ERP 사원수 320명 설립년도 2014년 (11년차) 기업형태 벤처기업 (비상장) 홈페이지 stradvision.com
㈜탐시스텍,https://www.jobkorea.co.kr/Recruit/GI_Read/45300970?Oem_Code=C1&logpath=1&stext=&listno=155,경력 경력 (3년이상) 학력 대졸이상,"고용형태 정규직 수습기간협의 급여 연봉 5,000만원 이상 - 면접 후 결정 지역 경기도 수원시 영통구 지도 시간 주5일 (월~금) 09:00~18:00 직급 주임~대리급 더보기 과장~차장급 직급 더보기 레이어 닫기 직책 팀원",산업(업종) 솔루션·SI·CRM·ERP 사원수 15명 설립년도 2013년 (12년차) 기업형태 중소기업 (비상장) 홈페이지 tamsystech.com
㈜케이에스씨앤씨(KSC&C Inc.),https://www.jobkorea.co.kr/Recruit/GI_Read/45300803?Oem_Code=C1&logpath=1&stext=&listno=156,"경력 신입·경력 (3년이상) 학력 대졸이상 (졸업예정자 가능) 스킬 .Net, C++, JAVA, Python 우대 기본우대 영어가능자 우대전공 컴퓨터공학과",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 고양시 일산서구 지도 시간 주5일 (월~금) 09:00~18:00 직급 사원급 더보기 주임~대리급 직급 더보기 레이어 닫기,산업(업종) 시스템 소프트웨어 개발 및 공급업 사원수 60명 설립년도 2005년 (20년차) 기업형태 중소기업 (비상장) 홈페이지 koreascoring.com
㈜메이머스트,https://www.jobkorea.co.kr/Recruit/GI_Read/45300233?Oem_Code=C1&logpath=1&stext=&listno=157,"경력 경력 학력 대졸이상 스킬 Docker, kubernetes, Python, Linux, DL, Ai, ml, LLM, RAG 핵심역량 성실성, 성장지향성, 성취지향성",고용형태 정규직 수습 3개월 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 하남시 지도 시간 주5일 (월~금) 09:00~18:00 탄력근무제 직급 과장~차장급 더보기 부장급 직급 더보기 레이어 닫기 직책 팀원,산업(업종) 유선 통신장비 제조업 사원수 89명 설립년도 2016년 (9년차) 기업형태 중소기업 (비상장) 홈페이지 maymust.com
㈜이오그라운드,https://www.jobkorea.co.kr/Recruit/GI_Read/45300158?Oem_Code=C1&logpath=1&stext=&listno=158,"경력 경력 (1년이상) 학력 초대졸이상 (졸업예정자 가능) 스킬 Pandas, Python, Pytorch, Airflow, Langchain 핵심역량 협동심, 성장지향성, 성실성",고용형태 계약직 근무기간 3개월 정규직 전환가능 급여 회사내규에 따름 - 면접 후 결정 지역 경기도 성남시 분당구 지도 시간 주5일 (월~금) 09:00~18:00,산업(업종) 모바일·APP 사원수 6명 설립년도 2023년 (2년차) 기업형태 중소기업 (비상장) 홈페이지 https://www.eoground.com
